"transaction_id";"user_id";"datetime"
27337;725;2022-06-10 12:48:53
27339;582;2022-06-10 12:54:05
27341;1322;2022-06-10 12:56:52
27343;725;2022-06-10 12:58:41
27345;604;2022-06-10 13:02:00
27347;604;2022-06-10 13:02:57
27349;1152;2022-06-10 13:04:33
27351;4;2022-06-10 13:04:57
27353;887;2022-06-10 13:05:32
27355;143;2022-06-10 13:06:04
27357;462;2022-06-10 13:06:23
27359;720;2022-06-10 13:07:03
27361;819;2022-06-10 13:23:43
27365;937;2022-06-10 13:37:25
27367;934;2022-06-10 13:37:58
27369;1143;2022-06-10 13:42:10
27371;68;2022-06-10 13:42:45
27373;1320;2022-06-10 13:43:36
27375;819;2022-06-10 13:46:11
27377;604;2022-06-10 13:47:43
27379;725;2022-06-10 13:48:03
27381;16;2022-06-10 13:49:08
27383;1185;2022-06-10 13:49:51
27385;1324;2022-06-10 13:50:46
27387;143;2022-06-10 13:51:50
27389;604;2022-06-10 13:54:03
27391;150;2022-06-10 13:56:14
27393;582;2022-06-10 13:58:39
27396;659;2022-06-10 14:02:12
27398;422;2022-06-10 14:02:30
27400;1152;2022-06-10 14:03:25
27402;4;2022-06-10 14:03:55
27403;937;2022-06-10 14:04:14
28293;622;2022-06-20 10:48:33
27405;887;2022-06-10 14:05:05
27407;462;2022-06-10 14:14:03
27409;834;2022-06-10 14:16:40
27411;462;2022-06-10 14:17:13
27413;638;2022-06-10 14:18:01
27415;934;2022-06-10 14:18:34
27417;1019;2022-06-10 14:18:59
27419;1180;2022-06-10 14:19:22
27421;1314;2022-06-10 14:20:34
27423;641;2022-06-10 14:22:26
27425;191;2022-06-10 14:24:58
27428;1325;2022-06-10 14:26:29
27430;1322;2022-06-10 14:28:20
27432;819;2022-06-10 14:30:23
27434;1143;2022-06-10 14:33:12
27436;1323;2022-06-10 14:36:58
27438;745;2022-06-10 14:37:49
27440;934;2022-06-10 14:40:56
27442;462;2022-06-10 14:46:04
27444;10;2022-06-10 14:52:40
27446;96;2022-06-10 14:53:54
27448;1180;2022-06-10 14:56:41
27450;1019;2022-06-10 14:57:33
27452;641;2022-06-10 14:59:24
27454;877;2022-06-10 14:59:39
27456;639;2022-06-10 15:00:17
27458;690;2022-06-10 15:01:25
27460;937;2022-06-10 15:03:31
27463;743;2022-06-10 15:05:25
27465;4;2022-06-10 15:05:54
27467;887;2022-06-10 15:06:25
27469;143;2022-06-10 15:06:53
27471;228;2022-06-10 15:07:54
27473;618;2022-06-10 15:08:36
27475;150;2022-06-10 15:08:59
27477;68;2022-06-10 15:09:12
27479;191;2022-06-10 15:13:38
27481;1324;2022-06-10 15:15:47
27483;934;2022-06-10 15:18:47
27485;485;2022-06-10 15:19:36
27487;30;2022-06-10 15:22:15
27489;501;2022-06-10 15:22:57
27491;1185;2022-06-10 15:23:26
27493;684;2022-06-10 15:32:44
27495;743;2022-06-10 15:34:09
27497;111;2022-06-10 15:34:29
27500;118;2022-06-10 15:36:34
27502;1180;2022-06-10 15:37:00
27504;1314;2022-06-10 15:37:15
27506;10;2022-06-10 15:38:18
27508;643;2022-06-10 15:40:49
27510;10;2022-06-10 15:42:20
27512;630;2022-06-10 15:43:00
27514;604;2022-06-10 15:44:36
27516;23;2022-06-10 15:45:26
27518;392;2022-06-10 15:48:10
27520;639;2022-06-10 15:49:06
27522;641;2022-06-10 15:49:49
27524;639;2022-06-10 15:50:06
27526;1323;2022-06-10 15:53:57
27528;1265;2022-06-10 15:57:36
27530;45;2022-06-10 15:58:23
27532;16;2022-06-10 16:00:39
27534;659;2022-06-10 16:01:16
27536;228;2022-06-10 16:03:44
27538;143;2022-06-10 16:04:07
27540;146;2022-06-10 16:04:25
27541;422;2022-06-10 16:05:44
27543;1318;2022-06-10 16:08:11
27546;649;2022-06-10 16:10:18
27548;937;2022-06-10 16:10:43
27550;10;2022-06-10 16:13:05
27552;639;2022-06-10 16:17:38
27554;867;2022-06-10 16:18:02
27556;747;2022-06-10 16:19:21
27558;747;2022-06-10 16:21:14
27560;564;2022-06-10 16:21:34
27561;1143;2022-06-10 16:22:09
27563;910;2022-06-10 16:23:24
27565;835;2022-06-10 16:24:30
27567;257;2022-06-10 16:24:57
27569;501;2022-06-10 16:25:35
27571;670;2022-06-10 16:27:54
27573;1323;2022-06-10 16:28:29
27575;743;2022-06-10 16:30:30
27577;720;2022-06-10 16:31:11
27579;624;2022-06-10 16:31:48
27581;661;2022-06-10 16:32:27
27583;649;2022-06-10 16:34:42
27584;1143;2022-06-10 16:36:09
27586;758;2022-06-10 16:36:54
27588;934;2022-06-10 16:38:32
27590;691;2022-06-10 16:39:48
27592;654;2022-06-10 16:40:15
27594;655;2022-06-10 16:40:39
27596;759;2022-06-10 16:42:33
27600;661;2022-06-10 16:44:03
27602;339;2022-06-10 16:45:50
27604;659;2022-06-10 16:49:46
27606;618;2022-06-10 16:50:14
27608;632;2022-06-10 16:50:33
27610;392;2022-06-10 16:51:09
27612;143;2022-06-10 16:51:54
27614;257;2022-06-10 16:52:30
27616;1169;2022-06-10 16:53:23
27617;462;2022-06-10 16:53:54
27619;1273;2022-06-10 16:54:25
27621;954;2022-06-10 16:56:00
27623;111;2022-06-10 16:57:21
27625;1167;2022-06-10 16:57:39
27626;117;2022-06-10 16:59:47
27628;690;2022-06-10 17:00:09
27630;746;2022-06-10 17:00:53
27632;604;2022-06-10 17:01:29
27829;746;2022-06-10 18:28:03
27634;16;2022-06-10 17:02:10
27636;1325;2022-06-10 17:03:07
27638;783;2022-06-10 17:04:15
27640;808;2022-06-10 17:05:28
27643;1043;2022-06-10 17:06:26
27645;1099;2022-06-10 17:07:09
27647;1152;2022-06-10 17:08:49
27651;96;2022-06-10 17:09:59
27653;4;2022-06-10 17:11:02
27655;501;2022-06-10 17:12:11
27657;1018;2022-06-10 17:12:23
27659;925;2022-06-10 17:13:33
27661;739;2022-06-10 17:13:51
27662;228;2022-06-10 17:14:06
27664;795;2022-06-10 17:15:12
27666;749;2022-06-10 17:15:37
27668;1102;2022-06-10 17:16:13
27670;745;2022-06-10 17:17:18
27672;688;2022-06-10 17:17:41
27674;676;2022-06-10 17:18:14
27676;654;2022-06-10 17:18:28
27678;1323;2022-06-10 17:18:52
27680;1315;2022-06-10 17:19:14
27682;743;2022-06-10 17:20:40
27684;1128;2022-06-10 17:21:43
27686;759;2022-06-10 17:22:36
27688;759;2022-06-10 17:23:44
27690;245;2022-06-10 17:24:36
27692;10;2022-06-10 17:25:28
27694;819;2022-06-10 17:26:33
27696;1320;2022-06-10 17:27:30
27700;1320;2022-06-10 17:29:16
27702;1295;2022-06-10 17:31:24
27704;145;2022-06-10 17:32:22
27706;143;2022-06-10 17:32:51
27711;648;2022-06-10 17:35:27
27713;1134;2022-06-10 17:35:49
27715;1143;2022-06-10 17:36:47
27717;661;2022-06-10 17:37:21
27719;618;2022-06-10 17:38:57
27721;758;2022-06-10 17:40:22
27723;746;2022-06-10 17:40:47
27725;887;2022-06-10 17:41:10
27727;638;2022-06-10 17:41:32
27729;631;2022-06-10 17:42:33
27731;118;2022-06-10 17:43:00
27733;1222;2022-06-10 17:43:18
27735;353;2022-06-10 17:43:52
27737;900;2022-06-10 17:44:33
27739;98;2022-06-10 17:47:40
27741;98;2022-06-10 17:48:31
27743;1330;2022-06-10 17:49:04
27746;1180;2022-06-10 17:49:36
27748;1099;2022-06-10 17:50:05
27750;745;2022-06-10 17:51:12
27752;4;2022-06-10 17:51:24
27754;1271;2022-06-10 17:52:01
27756;998;2022-06-10 17:52:57
27758;416;2022-06-10 17:53:33
27760;117;2022-06-10 17:54:10
27762;1331;2022-06-10 17:55:09
27764;783;2022-06-10 17:55:27
27766;1053;2022-06-10 17:57:32
27768;808;2022-06-10 17:57:59
27770;1332;2022-06-10 17:58:39
27772;633;2022-06-10 17:59:12
27774;659;2022-06-10 18:00:05
27776;954;2022-06-10 18:00:27
27778;688;2022-06-10 18:01:00
27780;1318;2022-06-10 18:01:31
27782;679;2022-06-10 18:02:01
27784;659;2022-06-10 18:02:36
27786;1325;2022-06-10 18:02:57
27788;1134;2022-06-10 18:03:38
27790;416;2022-06-10 18:04:20
27792;900;2022-06-10 18:04:49
27794;643;2022-06-10 18:05:24
27796;7;2022-06-10 18:06:21
27798;655;2022-06-10 18:08:06
27800;1043;2022-06-10 18:09:23
27802;1004;2022-06-10 18:10:46
27804;207;2022-06-10 18:12:36
27806;639;2022-06-10 18:15:17
27808;1323;2022-06-10 18:16:00
27810;37;2022-06-10 18:16:17
27811;684;2022-06-10 18:19:07
27813;143;2022-06-10 18:19:27
27815;795;2022-06-10 18:20:29
27816;684;2022-06-10 18:20:38
27818;925;2022-06-10 18:22:04
27820;245;2022-06-10 18:22:23
27822;1331;2022-06-10 18:23:15
27823;1315;2022-06-10 18:23:31
27825;697;2022-06-10 18:24:05
27827;1117;2022-06-10 18:27:06
27831;673;2022-06-10 18:29:04
27833;10;2022-06-10 18:29:57
27835;257;2022-06-10 18:30:12
27837;867;2022-06-10 18:31:44
27839;392;2022-06-10 18:32:23
27841;1320;2022-06-10 18:33:39
27843;743;2022-06-10 18:33:55
27845;1334;2022-06-10 18:35:13
27847;900;2022-06-10 18:38:01
27849;1043;2022-06-10 18:39:15
27851;23;2022-06-10 18:41:40
27853;649;2022-06-10 18:42:44
27855;632;2022-06-10 18:44:07
27857;37;2022-06-10 18:44:33
27859;887;2022-06-10 18:45:03
27861;690;2022-06-10 18:48:31
27863;868;2022-06-10 18:49:51
27865;1327;2022-06-10 18:51:15
27867;1328;2022-06-10 18:51:32
27869;1329;2022-06-10 18:52:25
27871;1336;2022-06-10 18:53:10
27873;1331;2022-06-10 18:54:12
27875;1323;2022-06-10 18:54:54
27877;1312;2022-06-10 18:55:54
27879;631;2022-06-10 18:58:02
27881;1325;2022-06-10 18:59:18
27883;697;2022-06-10 19:00:25
27885;1335;2022-06-10 19:00:51
27887;339;2022-06-10 19:01:36
27889;45;2022-06-10 19:03:06
27891;485;2022-06-10 19:03:50
28401;53;2022-06-24 18:57:37
27893;584;2022-06-10 19:04:29
27895;1243;2022-06-10 19:05:40
27898;749;2022-06-10 19:08:21
27900;925;2022-06-10 19:10:13
27902;143;2022-06-10 19:10:43
27904;68;2022-06-10 19:12:03
27907;937;2022-06-10 19:13:27
27909;900;2022-06-10 19:14:47
27911;1117;2022-06-10 19:15:57
27913;745;2022-06-10 19:16:46
27915;145;2022-06-10 19:18:08
27917;1333;2022-06-10 19:19:51
27919;1143;2022-06-10 19:20:12
27921;1334;2022-06-10 19:21:04
27923;457;2022-06-10 19:22:00
27925;1308;2022-06-10 19:22:25
27927;10;2022-06-10 19:22:39
27929;684;2022-06-10 19:24:08
27931;438;2022-06-10 19:24:49
27933;684;2022-06-10 19:26:39
27935;684;2022-06-10 19:27:26
27937;42;2022-06-10 19:29:13
27939;673;2022-06-10 19:30:18
27941;703;2022-06-10 19:33:15
27943;352;2022-06-10 19:34:33
27945;37;2022-06-10 19:35:03
27947;1231;2022-06-10 19:36:42
27949;37;2022-06-10 19:36:58
27951;802;2022-06-10 19:39:30
27953;934;2022-06-10 19:40:33
27955;804;2022-06-10 19:41:03
27957;747;2022-06-10 19:42:03
27959;1323;2022-06-10 19:42:32
27961;648;2022-06-10 19:43:08
27963;1023;2022-06-10 19:43:46
27965;142;2022-06-10 19:46:20
27967;1175;2022-06-10 19:46:57
27969;1024;2022-06-10 19:47:45
27971;605;2022-06-10 19:49:29
27973;877;2022-06-10 19:52:26
27975;1230;2022-06-10 19:53:30
27977;697;2022-06-10 19:53:57
27979;560;2022-06-10 19:55:42
27981;867;2022-06-10 19:56:35
27983;1018;2022-06-10 19:57:01
27985;257;2022-06-10 19:57:35
27987;191;2022-06-10 20:00:13
27989;887;2022-06-10 20:02:16
27991;1154;2022-06-10 20:02:53
27993;207;2022-06-10 20:03:45
27995;1338;2022-06-10 20:06:50
27997;636;2022-06-10 20:07:38
27999;7;2022-06-10 20:08:06
28001;31;2022-06-10 20:09:03
28003;42;2022-06-10 20:09:22
28005;1102;2022-06-10 20:09:57
28007;30;2022-06-10 20:11:12
28009;84;2022-06-10 20:13:14
28011;925;2022-06-10 20:14:15
28013;438;2022-06-10 20:14:49
28015;84;2022-06-10 20:15:12
28017;1053;2022-06-10 20:15:43
28019;392;2022-06-10 20:17:29
28021;795;2022-06-10 20:18:17
28023;1126;2022-06-10 20:18:53
28025;934;2022-06-10 20:19:26
28027;485;2022-06-10 20:19:51
28029;117;2022-06-10 20:21:04
28031;23;2022-06-10 20:22:03
28033;101;2022-06-10 20:22:53
28035;143;2022-06-10 20:23:49
28037;804;2022-06-10 20:24:44
28039;868;2022-06-10 20:25:18
28041;1308;2022-06-10 20:25:41
28043;1099;2022-06-10 20:26:08
28045;808;2022-06-10 20:27:27
28047;684;2022-06-10 20:29:01
28049;684;2022-06-10 20:30:08
28051;23;2022-06-10 20:30:25
28053;1167;2022-06-10 20:30:51
28055;1315;2022-06-10 20:31:29
28057;1338;2022-06-10 20:32:23
28059;1338;2022-06-10 20:33:55
28061;926;2022-06-10 20:34:40
28063;867;2022-06-10 20:35:13
28065;643;2022-06-10 20:35:53
28067;353;2022-06-10 20:36:45
28069;1020;2022-06-10 20:37:40
28071;631;2022-06-10 20:38:59
28073;631;2022-06-10 20:40:08
28075;116;2022-06-10 20:43:12
28077;333;2022-06-10 20:44:39
28079;998;2022-06-10 20:45:28
28081;624;2022-06-10 20:46:04
28083;659;2022-06-10 20:46:33
28086;1042;2022-06-10 20:49:39
28088;606;2022-06-10 20:50:56
28090;1024;2022-06-10 20:51:48
28092;23;2022-06-10 20:52:58
28095;422;2022-06-10 20:54:48
28097;639;2022-06-10 20:56:45
28099;1312;2022-06-10 20:57:40
28101;1143;2022-06-10 20:58:08
28103;23;2022-06-10 20:58:21
28105;1143;2022-06-10 20:58:46
28107;1231;2022-06-10 21:00:37
28109;745;2022-06-10 21:01:02
28111;684;2022-06-10 21:01:24
28113;1338;2022-06-10 21:01:52
28115;1323;2022-06-10 21:02:44
28117;1102;2022-06-10 21:03:24
28119;457;2022-06-10 21:04:08
28121;697;2022-06-10 21:04:51
28123;602;2022-06-10 21:06:15
28125;1230;2022-06-10 21:07:12
28127;1154;2022-06-10 21:07:34
28129;482;2022-06-10 21:08:03
28131;84;2022-06-10 21:08:57
28133;643;2022-06-10 21:09:51
28135;392;2022-06-10 21:11:23
28137;191;2022-06-10 21:11:42
28139;887;2022-06-10 21:12:35
28141;887;2022-06-10 21:12:54
28143;684;2022-06-10 21:14:09
28145;684;2022-06-10 21:14:59
28147;37;2022-06-10 21:15:34
28149;867;2022-06-10 21:16:47
28151;37;2022-06-10 21:17:58
28153;1222;2022-06-10 21:18:32
28155;648;2022-06-10 21:19:38
28157;632;2022-06-10 21:20:15
28159;633;2022-06-10 21:21:31
28161;749;2022-06-10 21:22:05
28163;998;2022-06-10 21:23:40
28165;143;2022-06-10 21:24:28
28167;1323;2022-06-10 21:25:13
28169;917;2022-06-10 21:26:16
28171;1331;2022-06-10 21:27:20
28173;1325;2022-06-10 21:28:07
28175;641;2022-06-10 21:28:34
28177;257;2022-06-10 21:32:03
28179;257;2022-06-10 21:32:36
28181;684;2022-06-10 21:33:45
28183;934;2022-06-10 21:34:03
28402;691;2022-06-24 18:59:06
28185;684;2022-06-10 21:34:32
28187;1178;2022-06-10 21:35:29
28189;1093;2022-06-10 21:36:07
28191;697;2022-06-10 21:36:34
28193;900;2022-06-10 21:36:58
28195;68;2022-06-10 21:37:18
28197;23;2022-06-10 21:38:06
28199;339;2022-06-10 21:39:43
28201;1338;2022-06-10 21:39:57
28203;457;2022-06-10 21:40:20
28205;457;2022-06-10 21:40:54
28207;602;2022-06-10 21:42:01
28209;804;2022-06-10 21:42:29
28211;1134;2022-06-10 21:43:42
28213;142;2022-06-10 21:46:26
28215;1180;2022-06-10 21:46:57
28217;10;2022-06-10 21:48:11
28219;143;2022-06-10 21:49:03
28221;257;2022-06-10 21:52:20
28223;684;2022-06-10 21:53:11
28225;624;2022-06-10 22:11:00
28226;622;2022-06-10 23:03:18
28227;710;2022-06-11 12:39:00
28230;622;2022-06-11 17:54:50
28232;622;2022-06-12 08:54:01
28234;622;2022-06-12 14:38:40
28236;710;2022-06-12 17:20:36
28237;622;2022-06-13 09:40:35
28239;622;2022-06-13 14:17:07
28241;191;2022-06-13 16:55:01
28243;191;2022-06-13 17:33:18
28247;1175;2022-06-14 07:34:39
28248;1175;2022-06-14 09:31:51
28249;1175;2022-06-14 09:33:26
28250;1175;2022-06-14 10:00:19
28252;622;2022-06-14 12:58:24
28257;663;2022-06-14 15:58:10
28258;195;2022-06-14 17:24:13
28260;622;2022-06-14 18:41:11
28261;195;2022-06-15 14:27:16
28263;811;2022-06-15 16:13:15
28264;195;2022-06-15 18:12:59
28268;725;2022-06-16 09:32:44
28269;622;2022-06-16 15:09:38
28271;725;2022-06-17 09:53:20
28272;549;2022-06-17 15:42:16
28274;725;2022-06-17 16:52:37
28275;549;2022-06-17 17:32:34
28276;549;2022-06-17 17:35:16
28277;549;2022-06-17 17:35:58
28279;549;2022-06-17 18:29:11
28281;622;2022-06-17 18:34:44
28283;549;2022-06-17 19:38:44
28284;622;2022-06-17 20:28:14
28286;549;2022-06-17 20:36:11
28287;195;2022-06-18 15:07:47
28289;622;2022-06-19 14:51:28
28291;725;2022-06-20 09:25:04
28295;710;2022-06-20 14:50:14
28297;710;2022-06-20 16:43:10
28301;622;2022-06-21 11:45:54
28302;195;2022-06-21 15:16:35
28303;549;2022-06-21 16:44:47
28305;968;2022-06-21 16:49:29
28307;549;2022-06-21 16:51:08
28309;549;2022-06-21 16:52:01
28311;30;2022-06-21 16:55:37
28312;549;2022-06-21 16:56:29
28313;549;2022-06-21 16:58:51
28315;684;2022-06-21 16:59:35
28319;725;2022-06-21 17:03:27
28320;549;2022-06-21 17:17:40
28321;38;2022-06-21 17:25:47
28323;725;2022-06-21 17:26:38
28327;549;2022-06-21 17:41:47
28329;549;2022-06-21 17:43:26
28330;549;2022-06-21 17:46:59
28331;549;2022-06-21 17:52:32
28332;549;2022-06-21 18:00:40
28333;549;2022-06-21 18:02:46
28335;549;2022-06-21 18:09:16
28336;549;2022-06-21 18:10:52
28338;549;2022-06-21 18:14:28
28339;549;2022-06-21 18:18:51
28340;725;2022-06-21 18:24:40
28341;549;2022-06-21 18:28:22
28343;549;2022-06-21 18:40:19
28344;549;2022-06-21 18:44:55
28347;549;2022-06-21 18:51:05
28348;549;2022-06-21 19:05:20
28349;549;2022-06-21 19:10:13
28350;549;2022-06-21 19:22:51
28351;549;2022-06-21 19:34:34
28353;549;2022-06-21 19:41:59
28354;549;2022-06-21 19:43:01
28355;549;2022-06-21 19:51:01
28357;549;2022-06-21 20:01:21
28358;549;2022-06-21 20:02:35
28360;725;2022-06-21 20:04:36
28362;549;2022-06-21 20:13:08
28363;549;2022-06-21 20:17:55
28365;30;2022-06-21 20:44:12
28366;549;2022-06-21 21:05:00
28367;549;2022-06-21 21:05:18
28369;549;2022-06-21 21:07:00
28370;549;2022-06-21 21:18:19
28371;549;2022-06-21 21:24:37
28372;549;2022-06-21 21:48:17
28375;622;2022-06-22 18:00:47
28377;622;2022-06-23 12:07:42
28379;622;2022-06-23 17:31:44
28380;195;2022-06-23 20:47:27
28381;195;2022-06-24 13:46:39
28383;835;2022-06-24 15:02:04
28384;191;2022-06-24 15:18:04
28386;38;2022-06-24 16:25:52
28388;38;2022-06-24 16:30:56
28390;633;2022-06-24 18:18:40
28392;38;2022-06-24 18:20:27
28394;38;2022-06-24 18:36:24
28395;191;2022-06-24 18:36:54
28397;1028;2022-06-24 18:56:15
28399;77;2022-06-24 18:57:10
28405;926;2022-06-24 19:08:20
28407;77;2022-06-24 19:45:38
28409;4;2022-06-24 19:46:00
28411;145;2022-06-24 19:50:29
28413;101;2022-06-24 19:52:33
28415;926;2022-06-24 20:17:16
28417;1180;2022-06-24 20:32:24
28418;684;2022-06-24 20:33:39
28420;77;2022-06-24 20:57:38
28422;38;2022-06-24 21:34:41
28424;30;2022-06-24 21:43:38
28426;143;2022-06-24 22:05:29
28428;622;2022-06-25 14:08:53
28430;622;2022-06-25 17:45:09
28432;622;2022-06-26 11:53:16
28433;622;2022-06-26 11:53:30
28434;622;2022-06-26 14:36:39
28435;195;2022-06-28 11:25:35
28437;26;2022-06-28 14:16:15
28540;101;2022-06-29 18:17:02
28439;710;2022-06-28 14:36:05
28440;195;2022-06-28 14:40:43
28442;684;2022-06-28 18:57:35
28444;622;2022-06-29 11:29:13
28446;622;2022-06-29 14:13:09
28447;684;2022-06-29 15:03:19
28449;462;2022-06-29 15:31:09
28456;937;2022-06-29 15:59:08
28458;725;2022-06-29 16:00:49
28459;684;2022-06-29 16:02:08
28461;622;2022-06-29 16:02:41
28463;10;2022-06-29 16:02:55
28465;725;2022-06-29 16:03:38
28467;826;2022-06-29 16:19:58
28469;824;2022-06-29 16:20:34
28471;814;2022-06-29 16:21:02
28473;1175;2022-06-29 16:29:55
28475;684;2022-06-29 16:43:37
28477;10;2022-06-29 16:49:48
28479;937;2022-06-29 16:50:29
28481;462;2022-06-29 16:50:46
28483;725;2022-06-29 16:53:53
28485;937;2022-06-29 16:54:20
28487;10;2022-06-29 17:03:45
28489;1175;2022-06-29 17:04:12
28491;1028;2022-06-29 17:12:11
28493;824;2022-06-29 17:16:15
28495;826;2022-06-29 17:17:12
28496;38;2022-06-29 17:23:18
28498;688;2022-06-29 17:31:21
28500;725;2022-06-29 17:32:43
28502;937;2022-06-29 17:33:00
28504;1028;2022-06-29 17:33:48
28505;725;2022-06-29 17:35:30
28507;937;2022-06-29 17:36:24
28509;1318;2022-06-29 17:45:28
28511;1344;2022-06-29 17:45:59
28513;549;2022-06-29 17:49:20
28514;549;2022-06-29 17:51:45
28515;549;2022-06-29 17:54:09
28516;549;2022-06-29 17:55:18
28517;549;2022-06-29 17:56:36
28518;549;2022-06-29 17:59:01
28519;549;2022-06-29 17:59:45
28520;549;2022-06-29 18:00:11
28522;121;2022-06-29 18:00:42
28524;10;2022-06-29 18:02:24
28526;274;2022-06-29 18:03:09
28528;725;2022-06-29 18:03:51
28529;549;2022-06-29 18:05:13
28531;1284;2022-06-29 18:06:06
28532;549;2022-06-29 18:09:18
28533;549;2022-06-29 18:09:38
28535;684;2022-06-29 18:10:38
28536;549;2022-06-29 18:12:45
28538;94;2022-06-29 18:14:27
28541;549;2022-06-29 18:18:43
28543;725;2022-06-29 18:20:29
28545;632;2022-06-29 18:21:04
28546;549;2022-06-29 18:21:35
28548;835;2022-06-29 18:22:30
28549;549;2022-06-29 18:25:49
28551;1318;2022-06-29 18:26:33
28552;94;2022-06-29 18:28:36
28555;146;2022-06-29 18:31:46
28556;549;2022-06-29 18:32:05
28557;94;2022-06-29 18:33:32
28559;632;2022-06-29 18:33:52
28561;615;2022-06-29 18:36:08
28562;549;2022-06-29 18:37:27
28566;937;2022-06-29 18:37:44
28570;857;2022-06-29 18:39:30
28572;915;2022-06-29 18:40:46
28573;549;2022-06-29 18:41:00
28575;912;2022-06-29 18:42:21
28576;549;2022-06-29 18:42:32
28578;1317;2022-06-29 18:42:47
28580;549;2022-06-29 18:45:20
28582;1028;2022-06-29 18:45:32
28583;549;2022-06-29 18:45:52
28585;57;2022-06-29 18:46:15
28586;549;2022-06-29 18:48:05
28587;549;2022-06-29 18:49:22
28589;632;2022-06-29 18:51:49
28591;725;2022-06-29 18:52:42
28593;121;2022-06-29 18:53:21
28595;835;2022-06-29 18:54:58
28597;611;2022-06-29 18:56:07
28598;549;2022-06-29 18:56:17
28600;755;2022-06-29 18:56:58
28602;584;2022-06-29 18:57:58
28709;611;2022-06-29 20:25:16
28604;495;2022-06-29 18:58:40
28605;725;2022-06-29 18:59:56
28607;725;2022-06-29 19:00:41
28608;549;2022-06-29 19:02:23
28609;549;2022-06-29 19:03:09
28610;549;2022-06-29 19:03:22
28612;549;2022-06-29 19:05:31
28613;549;2022-06-29 19:06:56
28614;549;2022-06-29 19:09:49
28615;549;2022-06-29 19:10:53
28616;549;2022-06-29 19:11:55
28617;549;2022-06-29 19:13:35
28619;423;2022-06-29 19:15:13
28620;549;2022-06-29 19:16:16
28622;339;2022-06-29 19:17:31
28623;549;2022-06-29 19:17:59
28625;633;2022-06-29 19:19:00
28627;10;2022-06-29 19:20:06
28629;30;2022-06-29 19:21:01
28631;611;2022-06-29 19:22:23
28632;549;2022-06-29 19:25:39
28633;549;2022-06-29 19:27:19
28634;937;2022-06-29 19:29:48
28636;1284;2022-06-29 19:30:30
28638;688;2022-06-29 19:32:14
28639;549;2022-06-29 19:32:28
28641;146;2022-06-29 19:33:16
28643;78;2022-06-29 19:35:49
28645;1317;2022-06-29 19:38:49
28647;937;2022-06-29 19:40:21
28648;549;2022-06-29 19:40:59
28649;549;2022-06-29 19:41:41
28650;549;2022-06-29 19:44:33
28652;684;2022-06-29 19:44:59
28654;725;2022-06-29 19:45:47
28656;101;2022-06-29 19:46:37
28658;329;2022-06-29 19:47:07
28660;274;2022-06-29 19:47:56
28661;725;2022-06-29 19:48:17
28662;937;2022-06-29 19:49:39
28664;937;2022-06-29 19:52:26
28665;549;2022-06-29 19:53:08
28666;549;2022-06-29 19:54:27
28668;521;2022-06-29 19:55:10
28670;633;2022-06-29 19:55:49
28672;1345;2022-06-29 19:57:38
28673;1345;2022-06-29 19:58:25
28675;835;2022-06-29 20:01:48
28677;632;2022-06-29 20:02:28
28679;1028;2022-06-29 20:03:48
28680;462;2022-06-29 20:04:00
28682;462;2022-06-29 20:04:25
28683;857;2022-06-29 20:05:23
28685;962;2022-06-29 20:06:15
28687;121;2022-06-29 20:07:48
28689;725;2022-06-29 20:08:48
28691;1318;2022-06-29 20:10:26
28693;423;2022-06-29 20:11:09
28694;549;2022-06-29 20:14:53
28696;329;2022-06-29 20:15:34
28698;937;2022-06-29 20:16:59
28700;633;2022-06-29 20:17:31
28701;549;2022-06-29 20:18:33
28702;835;2022-06-29 20:19:15
28703;549;2022-06-29 20:21:37
28705;725;2022-06-29 20:23:08
28707;610;2022-06-29 20:24:29
28710;549;2022-06-29 20:25:45
28712;307;2022-06-29 20:26:13
28715;725;2022-06-29 20:28:34
28717;145;2022-06-29 20:30:14
28719;121;2022-06-29 20:32:59
28721;146;2022-06-29 20:34:29
28723;684;2022-06-29 20:34:45
28726;78;2022-06-29 20:42:47
28727;1345;2022-06-29 20:45:09
28729;697;2022-06-29 20:45:58
28730;549;2022-06-29 20:48:01
28732;755;2022-06-29 20:48:36
28734;462;2022-06-29 20:49:01
28735;549;2022-06-29 20:50:04
28736;549;2022-06-29 20:51:45
28738;307;2022-06-29 20:53:26
28740;725;2022-06-29 20:57:26
28741;549;2022-06-29 20:58:21
28743;339;2022-06-29 20:59:00
28745;835;2022-06-29 20:59:34
28748;725;2022-06-29 21:01:25
28750;835;2022-06-29 21:06:59
28752;632;2022-06-29 21:08:02
28754;423;2022-06-29 21:13:44
28756;725;2022-06-29 21:14:45
28758;1028;2022-06-29 21:15:29
28760;1284;2022-06-29 21:16:43
28762;937;2022-06-29 21:17:20
28764;610;2022-06-29 21:19:09
28766;835;2022-06-29 21:19:59
28768;606;2022-06-29 21:21:44
28770;633;2022-06-29 21:22:08
28771;38;2022-06-29 21:26:09
28773;549;2022-06-29 21:28:21
28775;329;2022-06-29 21:29:10
28777;101;2022-06-29 21:32:53
28779;78;2022-06-29 21:33:44
28781;94;2022-06-29 21:35:28
28783;307;2022-06-29 21:37:35
28785;766;2022-06-29 21:40:25
28787;766;2022-06-29 21:40:39
28789;725;2022-06-29 21:43:11
28791;521;2022-06-29 21:45:35
28793;1317;2022-06-29 21:46:40
28795;926;2022-06-29 21:47:36
